conversation_id,scenario,layer,cka,baseline
T2/test/29,T2,10,0.22673303,cka
T2/test/29,T2,11,0.26019973,cka
T3/test/0,T3,0,0.7658516,cka
T3/test/0,T3,1,0.83762467,cka
T3/test/0,T3,2,0.8562293,cka
T3/test/0,T3,3,0.8420351,cka
T3/test/0,T3,4,0.7905611,cka
T3/test/0,T3,5,0.66078985,cka
T3/test/0,T3,6,0.59337807,cka
T3/test/0,T3,7,0.54444635,cka
T3/test/0,T3,8,0.42305803,cka
T3/test/0,T3,9,0.30783626,cka
T3/test/0,T3,10,0.23860948,cka
T3/test/0,T3,11,0.43444067,cka
T3/test/1,T3,0,0.70324963,cka
T3/test/1,T3,1,0.7631251,cka
T3/test/1,T3,2,0.8074,cka
T3/test/1,T3,3,0.8276242,cka
T3/test/1,T3,4,0.7979565,cka
T3/test/1,T3,5,0.72951645,cka
T3/test/1,T3,6,0.6289993,cka
T3/test/1,T3,7,0.58288366,cka
T3/test/1,T3,8,0.4665321,cka
T3/test/1,T3,9,0.3642759,cka
T3/test/1,T3,10,0.3692757,cka
T3/test/1,T3,11,0.5763746,cka
T3/test/2,T3,0,0.70324963,cka
T3/test/2,T3,1,0.7631251,cka
T3/test/2,T3,2,0.8074,cka
T3/test/2,T3,3,0.8276242,cka
T3/test/2,T3,4,0.7979565,cka
T3/test/2,T3,5,0.72951645,cka
T3/test/2,T3,6,0.6289993,cka
T3/test/2,T3,7,0.58288366,cka
T3/test/2,T3,8,0.4665321,cka
T3/test/2,T3,9,0.3642759,cka
T3/test/2,T3,10,0.3692757,cka
T3/test/2,T3,11,0.5763746,cka
T3/test/3,T3,0,0.77521133,cka
T3/test/3,T3,1,0.82717586,cka
T3/test/3,T3,2,0.84940267,cka
T3/test/3,T3,3,0.8296685,cka
T3/test/3,T3,4,0.8052616,cka
T3/test/3,T3,5,0.7381573,cka
T3/test/3,T3,6,0.66540587,cka
T3/test/3,T3,7,0.6274007,cka
T3/test/3,T3,8,0.5636,cka
T3/test/3,T3,9,0.46840328,cka
T3/test/3,T3,10,0.3862218,cka
T3/test/3,T3,11,0.59139776,cka
T3/test/4,T3,0,0.7044296,cka
T3/test/4,T3,1,0.7702793,cka
T3/test/4,T3,2,0.80659324,cka
T3/test/4,T3,3,0.7911581,cka
T3/test/4,T3,4,0.7299676,cka
T3/test/4,T3,5,0.6415494,cka
T3/test/4,T3,6,0.52438456,cka
T3/test/4,T3,7,0.490498,cka
T3/test/4,T3,8,0.40834638,cka
T3/test/4,T3,9,0.29380763,cka
T3/test/4,T3,10,0.25342193,cka
T3/test/4,T3,11,0.48283818,cka
T3/test/5,T3,0,0.7658516,cka
T3/test/5,T3,1,0.83762467,cka
T3/test/5,T3,2,0.8562293,cka
T3/test/5,T3,3,0.8420351,cka
T3/test/5,T3,4,0.7905611,cka
T3/test/5,T3,5,0.66078985,cka
T3/test/5,T3,6,0.59337807,cka
T3/test/5,T3,7,0.54444635,cka
T3/test/5,T3,8,0.42305803,cka
T3/test/5,T3,9,0.30783626,cka
T3/test/5,T3,10,0.23860948,cka
T3/test/5,T3,11,0.43444067,cka
T3/test/6,T3,0,0.7658516,cka
T3/test/6,T3,1,0.83762467,cka
T3/test/6,T3,2,0.8562293,cka
T3/test/6,T3,3,0.8420351,cka
T3/test/6,T3,4,0.7905611,cka
T3/test/6,T3,5,0.66078985,cka
T3/test/6,T3,6,0.59337807,cka
T3/test/6,T3,7,0.54444635,cka
T3/test/6,T3,8,0.42305803,cka
T3/test/6,T3,9,0.30783626,cka
T3/test/6,T3,10,0.23860948,cka
T3/test/6,T3,11,0.43444067,cka
T3/test/7,T3,0,0.70324963,cka
T3/test/7,T3,1,0.7631251,cka
T3/test/7,T3,2,0.8074,cka
T3/test/7,T3,3,0.8276242,cka
T3/test/7,T3,4,0.7979565,cka
T3/test/7,T3,5,0.72951645,cka
T3/test/7,T3,6,0.6289993,cka
T3/test/7,T3,7,0.58288366,cka
T3/test/7,T3,8,0.4665321,cka
T3/test/7,T3,9,0.3642759,cka
T3/test/7,T3,10,0.3692757,cka
T3/test/7,T3,11,0.5763746,cka
T3/test/8,T3,0,0.6572138,cka
T3/test/8,T3,1,0.7445385,cka
T3/test/8,T3,2,0.7848397,cka
T3/test/8,T3,3,0.76092803,cka
T3/test/8,T3,4,0.72826695,cka
T3/test/8,T3,5,0.61747086,cka
T3/test/8,T3,6,0.52308744,cka
T3/test/8,T3,7,0.49180332,cka
T3/test/8,T3,8,0.41566074,cka
T3/test/8,T3,9,0.34222564,cka
T3/test/8,T3,10,0.29282573,cka
T3/test/8,T3,11,0.4488397,cka
T3/test/9,T3,0,0.8195591,cka
T3/test/9,T3,1,0.87125164,cka
T3/test/9,T3,2,0.88544106,cka
T3/test/9,T3,3,0.86693454,cka
T3/test/9,T3,4,0.84496516,cka
T3/test/9,T3,5,0.7038085,cka
T3/test/9,T3,6,0.6243672,cka
T3/test/9,T3,7,0.59595895,cka
T3/test/9,T3,8,0.5117667,cka
T3/test/9,T3,9,0.48676243,cka
T3/test/9,T3,10,0.43851146,cka
T3/test/9,T3,11,0.6149673,cka
T3/test/10,T3,0,0.7044296,cka
T3/test/10,T3,1,0.7702793,cka
T3/test/10,T3,2,0.80659324,cka
T3/test/10,T3,3,0.7911581,cka
T3/test/10,T3,4,0.7299676,cka
T3/test/10,T3,5,0.6415494,cka
T3/test/10,T3,6,0.52438456,cka
T3/test/10,T3,7,0.490498,cka
T3/test/10,T3,8,0.40834638,cka
T3/test/10,T3,9,0.29380763,cka
T3/test/10,T3,10,0.25342193,cka
T3/test/10,T3,11,0.48283818,cka
T3/test/11,T3,0,0.8195591,cka
T3/test/11,T3,1,0.87125164,cka
T3/test/11,T3,2,0.88544106,cka
T3/test/11,T3,3,0.86693454,cka
T3/test/11,T3,4,0.84496516,cka
T3/test/11,T3,5,0.7038085,cka
T3/test/11,T3,6,0.6243672,cka
T3/test/11,T3,7,0.59595895,cka
T3/test/11,T3,8,0.5117667,cka
T3/test/11,T3,9,0.48676243,cka
T3/test/11,T3,10,0.43851146,cka
T3/test/11,T3,11,0.6149673,cka
T3/test/12,T3,0,0.7658516,cka
T3/test/12,T3,1,0.83762467,cka
T3/test/12,T3,2,0.8562293,cka
T3/test/12,T3,3,0.8420351,cka
T3/test/12,T3,4,0.7905611,cka
T3/test/12,T3,5,0.66078985,cka
T3/test/12,T3,6,0.59337807,cka
T3/test/12,T3,7,0.54444635,cka
T3/test/12,T3,8,0.42305803,cka
T3/test/12,T3,9,0.30783626,cka
T3/test/12,T3,10,0.23860948,cka
T3/test/12,T3,11,0.43444067,cka
T3/test/13,T3,0,0.6572138,cka
T3/test/13,T3,1,0.7445385,cka
T3/test/13,T3,2,0.7848397,cka
T3/test/13,T3,3,0.76092803,cka
T3/test/13,T3,4,0.72826695,cka
T3/test/13,T3,5,0.61747086,cka
T3/test/13,T3,6,0.52308744,cka
T3/test/13,T3,7,0.49180332,cka
T3/test/13,T3,8,0.41566074,cka
T3/test/13,T3,9,0.34222564,cka
T3/test/13,T3,10,0.29282573,cka
T3/test/13,T3,11,0.4488397,cka
T3/test/14,T3,0,0.7658516,cka
T3/test/14,T3,1,0.83762467,cka
T3/test/14,T3,2,0.8562293,cka
T3/test/14,T3,3,0.8420351,cka
T3/test/14,T3,4,0.7905611,cka
T3/test/14,T3,5,0.66078985,cka
T3/test/14,T3,6,0.59337807,cka
T3/test/14,T3,7,0.54444635,cka
T3/test/14,T3,8,0.42305803,cka
T3/test/14,T3,9,0.30783626,cka
T3/test/14,T3,10,0.23860948,cka
T3/test/14,T3,11,0.43444067,cka
T3/test/15,T3,0,0.7658516,cka
T3/test/15,T3,1,0.83762467,cka
T3/test/15,T3,2,0.8562293,cka
T3/test/15,T3,3,0.8420351,cka
T3/test/15,T3,4,0.7905611,cka
T3/test/15,T3,5,0.66078985,cka
T3/test/15,T3,6,0.59337807,cka
T3/test/15,T3,7,0.54444635,cka
T3/test/15,T3,8,0.42305803,cka
T3/test/15,T3,9,0.30783626,cka
T3/test/15,T3,10,0.23860948,cka
T3/test/15,T3,11,0.43444067,cka
T3/test/16,T3,0,0.7044296,cka
T3/test/16,T3,1,0.7702793,cka
T3/test/16,T3,2,0.80659324,cka
T3/test/16,T3,3,0.7911581,cka
T3/test/16,T3,4,0.7299676,cka
T3/test/16,T3,5,0.6415494,cka
T3/test/16,T3,6,0.52438456,cka
T3/test/16,T3,7,0.490498,cka
T3/test/16,T3,8,0.40834638,cka
T3/test/16,T3,9,0.29380763,cka
T3/test/16,T3,10,0.25342193,cka
T3/test/16,T3,11,0.48283818,cka
T3/test/17,T3,0,0.8195591,cka
T3/test/17,T3,1,0.87125164,cka
T3/test/17,T3,2,0.88544106,cka
T3/test/17,T3,3,0.86693454,cka
T3/test/17,T3,4,0.84496516,cka
T3/test/17,T3,5,0.7038085,cka
T3/test/17,T3,6,0.6243672,cka
T3/test/17,T3,7,0.59595895,cka
T3/test/17,T3,8,0.5117667,cka
T3/test/17,T3,9,0.48676243,cka
T3/test/17,T3,10,0.43851146,cka
T3/test/17,T3,11,0.6149673,cka
T3/test/18,T3,0,0.70324963,cka
T3/test/18,T3,1,0.7631251,cka
T3/test/18,T3,2,0.8074,cka
T3/test/18,T3,3,0.8276242,cka
T3/test/18,T3,4,0.7979565,cka
T3/test/18,T3,5,0.72951645,cka
T3/test/18,T3,6,0.6289993,cka
T3/test/18,T3,7,0.58288366,cka
T3/test/18,T3,8,0.4665321,cka
T3/test/18,T3,9,0.3642759,cka
T3/test/18,T3,10,0.3692757,cka
T3/test/18,T3,11,0.5763746,cka
T3/test/19,T3,0,0.77521133,cka
T3/test/19,T3,1,0.82717586,cka
T3/test/19,T3,2,0.84940267,cka
T3/test/19,T3,3,0.8296685,cka
T3/test/19,T3,4,0.8052616,cka
T3/test/19,T3,5,0.7381573,cka
T3/test/19,T3,6,0.66540587,cka
T3/test/19,T3,7,0.6274007,cka
T3/test/19,T3,8,0.5636,cka
T3/test/19,T3,9,0.46840328,cka
T3/test/19,T3,10,0.3862218,cka
T3/test/19,T3,11,0.59139776,cka
T3/test/20,T3,0,0.7044296,cka
T3/test/20,T3,1,0.7702793,cka
T3/test/20,T3,2,0.80659324,cka
T3/test/20,T3,3,0.7911581,cka
T3/test/20,T3,4,0.7299676,cka
T3/test/20,T3,5,0.6415494,cka
T3/test/20,T3,6,0.52438456,cka
T3/test/20,T3,7,0.490498,cka
T3/test/20,T3,8,0.40834638,cka
T3/test/20,T3,9,0.29380763,cka
T3/test/20,T3,10,0.25342193,cka
T3/test/20,T3,11,0.48283818,cka
T3/test/21,T3,0,0.6572138,cka
T3/test/21,T3,1,0.7445385,cka
T3/test/21,T3,2,0.7848397,cka
T3/test/21,T3,3,0.76092803,cka
T3/test/21,T3,4,0.72826695,cka
T3/test/21,T3,5,0.61747086,cka
T3/test/21,T3,6,0.52308744,cka
T3/test/21,T3,7,0.49180332,cka
T3/test/21,T3,8,0.41566074,cka
T3/test/21,T3,9,0.34222564,cka
T3/test/21,T3,10,0.29282573,cka
T3/test/21,T3,11,0.4488397,cka
T3/test/22,T3,0,0.8195591,cka
T3/test/22,T3,1,0.87125164,cka
T3/test/22,T3,2,0.88544106,cka
T3/test/22,T3,3,0.86693454,cka
T3/test/22,T3,4,0.84496516,cka
T3/test/22,T3,5,0.7038085,cka
T3/test/22,T3,6,0.6243672,cka
T3/test/22,T3,7,0.59595895,cka
T3/test/22,T3,8,0.5117667,cka
T3/test/22,T3,9,0.48676243,cka
T3/test/22,T3,10,0.43851146,cka
T3/test/22,T3,11,0.6149673,cka
T3/test/23,T3,0,0.70324963,cka
T3/test/23,T3,1,0.7631251,cka
T3/test/23,T3,2,0.8074,cka
T3/test/23,T3,3,0.8276242,cka
T3/test/23,T3,4,0.7979565,cka
T3/test/23,T3,5,0.72951645,cka
T3/test/23,T3,6,0.6289993,cka
T3/test/23,T3,7,0.58288366,cka
T3/test/23,T3,8,0.4665321,cka
T3/test/23,T3,9,0.3642759,cka
T3/test/23,T3,10,0.3692757,cka
T3/test/23,T3,11,0.5763746,cka
T3/test/24,T3,0,0.70324963,cka
T3/test/24,T3,1,0.7631251,cka
T3/test/24,T3,2,0.8074,cka
T3/test/24,T3,3,0.8276242,cka
T3/test/24,T3,4,0.7979565,cka
T3/test/24,T3,5,0.72951645,cka
T3/test/24,T3,6,0.6289993,cka
T3/test/24,T3,7,0.58288366,cka
T3/test/24,T3,8,0.4665321,cka
T3/test/24,T3,9,0.3642759,cka
T3/test/24,T3,10,0.3692757,cka
T3/test/24,T3,11,0.5763746,cka
T3/test/25,T3,0,0.77521133,cka
T3/test/25,T3,1,0.82717586,cka
T3/test/25,T3,2,0.84940267,cka
T3/test/25,T3,3,0.8296685,cka
T3/test/25,T3,4,0.8052616,cka
T3/test/25,T3,5,0.7381573,cka
T3/test/25,T3,6,0.66540587,cka
T3/test/25,T3,7,0.6274007,cka
T3/test/25,T3,8,0.5636,cka
T3/test/25,T3,9,0.46840328,cka
T3/test/25,T3,10,0.3862218,cka
T3/test/25,T3,11,0.59139776,cka
T3/test/26,T3,0,0.7044296,cka
T3/test/26,T3,1,0.7702793,cka
T3/test/26,T3,2,0.80659324,cka
T3/test/26,T3,3,0.7911581,cka
T3/test/26,T3,4,0.7299676,cka
T3/test/26,T3,5,0.6415494,cka
T3/test/26,T3,6,0.52438456,cka
T3/test/26,T3,7,0.490498,cka
T3/test/26,T3,8,0.40834638,cka
T3/test/26,T3,9,0.29380763,cka
T3/test/26,T3,10,0.25342193,cka
T3/test/26,T3,11,0.48283818,cka
T3/test/27,T3,0,0.7658516,cka
T3/test/27,T3,1,0.83762467,cka
T3/test/27,T3,2,0.8562293,cka
T3/test/27,T3,3,0.8420351,cka
T3/test/27,T3,4,0.7905611,cka
T3/test/27,T3,5,0.66078985,cka
T3/test/27,T3,6,0.59337807,cka
T3/test/27,T3,7,0.54444635,cka
T3/test/27,T3,8,0.42305803,cka
T3/test/27,T3,9,0.30783626,cka
T3/test/27,T3,10,0.23860948,cka
T3/test/27,T3,11,0.43444067,cka
T3/test/28,T3,0,0.7658516,cka
T3/test/28,T3,1,0.83762467,cka
T3/test/28,T3,2,0.8562293,cka
T3/test/28,T3,3,0.8420351,cka
T3/test/28,T3,4,0.7905611,cka
T3/test/28,T3,5,0.66078985,cka
T3/test/28,T3,6,0.59337807,cka
T3/test/28,T3,7,0.54444635,cka
T3/test/28,T3,8,0.42305803,cka
T3/test/28,T3,9,0.30783626,cka
T3/test/28,T3,10,0.23860948,cka
T3/test/28,T3,11,0.43444067,cka
T3/test/29,T3,0,0.6572138,cka
T3/test/29,T3,1,0.7445385,cka
T3/test/29,T3,2,0.7848397,cka
T3/test/29,T3,3,0.76092803,cka
T3/test/29,T3,4,0.72826695,cka
T3/test/29,T3,5,0.61747086,cka
T3/test/29,T3,6,0.52308744,cka
T3/test/29,T3,7,0.49180332,cka
T3/test/29,T3,8,0.41566074,cka
T3/test/29,T3,9,0.34222564,cka
T3/test/29,T3,10,0.29282573,cka
T3/test/29,T3,11,0.4488397,cka
T4/test/0,T4,0,0.77104,cka
T4/test/0,T4,1,0.83028585,cka
T4/test/0,T4,2,0.8602211,cka
T4/test/0,T4,3,0.84446573,cka
T4/test/0,T4,4,0.7959521,cka
T4/test/0,T4,5,0.68376535,cka
T4/test/0,T4,6,0.6241521,cka
T4/test/0,T4,7,0.5820724,cka
T4/test/0,T4,8,0.5267471,cka
T4/test/0,T4,9,0.4723216,cka
T4/test/0,T4,10,0.43421298,cka
T4/test/0,T4,11,0.43907323,cka
T4/test/1,T4,0,0.69855255,cka
T4/test/1,T4,1,0.75424135,cka
T4/test/1,T4,2,0.79549444,cka
T4/test/1,T4,3,0.7985529,cka
T4/test/1,T4,4,0.76128674,cka
T4/test/1,T4,5,0.6712594,cka
T4/test/1,T4,6,0.55365795,cka
T4/test/1,T4,7,0.50090814,cka
T4/test/1,T4,8,0.4449091,cka
T4/test/1,T4,9,0.3756718,cka
T4/test/1,T4,10,0.33777723,cka
T4/test/1,T4,11,0.5066206,cka
T4/test/2,T4,0,0.69855255,cka
T4/test/2,T4,1,0.75424135,cka
T4/test/2,T4,2,0.79549444,cka
T4/test/2,T4,3,0.7985529,cka
T4/test/2,T4,4,0.76128674,cka
T4/test/2,T4,5,0.6712594,cka
T4/test/2,T4,6,0.55365795,cka
T4/test/2,T4,7,0.50090814,cka
T4/test/2,T4,8,0.4449091,cka
T4/test/2,T4,9,0.3756718,cka
T4/test/2,T4,10,0.33777723,cka
T4/test/2,T4,11,0.5066206,cka
T4/test/3,T4,0,0.6507797,cka
T4/test/3,T4,1,0.7590429,cka
T4/test/3,T4,2,0.7956007,cka
T4/test/3,T4,3,0.7879421,cka
T4/test/3,T4,4,0.7611298,cka
T4/test/3,T4,5,0.7002953,cka
T4/test/3,T4,6,0.6227429,cka
T4/test/3,T4,7,0.58238405,cka
T4/test/3,T4,8,0.5212396,cka
T4/test/3,T4,9,0.4463787,cka
T4/test/3,T4,10,0.3823592,cka
T4/test/3,T4,11,0.54885226,cka
T4/test/4,T4,0,0.617044,cka
T4/test/4,T4,1,0.69519275,cka
T4/test/4,T4,2,0.7532222,cka
T4/test/4,T4,3,0.754806,cka
T4/test/4,T4,4,0.7027694,cka
T4/test/4,T4,5,0.66841507,cka
T4/test/4,T4,6,0.6443377,cka
T4/test/4,T4,7,0.66194105,cka
T4/test/4,T4,8,0.67358637,cka
T4/test/4,T4,9,0.6432579,cka
T4/test/4,T4,10,0.63539493,cka
T4/test/4,T4,11,0.8060162,cka
T4/test/5,T4,0,0.77104,cka
T4/test/5,T4,1,0.83028585,cka
T4/test/5,T4,2,0.8602211,cka
T4/test/5,T4,3,0.84446573,cka
T4/test/5,T4,4,0.7959521,cka
T4/test/5,T4,5,0.68376535,cka
T4/test/5,T4,6,0.6241521,cka
T4/test/5,T4,7,0.5820724,cka
T4/test/5,T4,8,0.5267471,cka
T4/test/5,T4,9,0.4723216,cka
T4/test/5,T4,10,0.43421298,cka
T4/test/5,T4,11,0.43907323,cka
T4/test/6,T4,0,0.77104,cka
T4/test/6,T4,1,0.83028585,cka
T4/test/6,T4,2,0.8602211,cka
T4/test/6,T4,3,0.84446573,cka
T4/test/6,T4,4,0.7959521,cka
T4/test/6,T4,5,0.68376535,cka
T4/test/6,T4,6,0.6241521,cka
T4/test/6,T4,7,0.5820724,cka
T4/test/6,T4,8,0.5267471,cka
T4/test/6,T4,9,0.4723216,cka
T4/test/6,T4,10,0.43421298,cka
T4/test/6,T4,11,0.43907323,cka
T4/test/7,T4,0,0.69855255,cka
T4/test/7,T4,1,0.75424135,cka
T4/test/7,T4,2,0.79549444,cka
T4/test/7,T4,3,0.7985529,cka
T4/test/7,T4,4,0.76128674,cka
T4/test/7,T4,5,0.6712594,cka
T4/test/7,T4,6,0.55365795,cka
T4/test/7,T4,7,0.50090814,cka
T4/test/7,T4,8,0.4449091,cka
T4/test/7,T4,9,0.3756718,cka
T4/test/7,T4,10,0.33777723,cka
T4/test/7,T4,11,0.5066206,cka
T4/test/8,T4,0,0.6693754,cka
T4/test/8,T4,1,0.763253,cka
T4/test/8,T4,2,0.806834,cka
T4/test/8,T4,3,0.81478846,cka
T4/test/8,T4,4,0.8025305,cka
T4/test/8,T4,5,0.7272677,cka
T4/test/8,T4,6,0.6647027,cka
T4/test/8,T4,7,0.62306756,cka
T4/test/8,T4,8,0.5651102,cka
T4/test/8,T4,9,0.5120189,cka
T4/test/8,T4,10,0.49653152,cka
T4/test/8,T4,11,0.6335708,cka
T4/test/9,T4,0,0.7898519,cka
T4/test/9,T4,1,0.8478728,cka
T4/test/9,T4,2,0.87121826,cka
T4/test/9,T4,3,0.84790725,cka
T4/test/9,T4,4,0.7948444,cka
T4/test/9,T4,5,0.6701572,cka
T4/test/9,T4,6,0.5763817,cka
T4/test/9,T4,7,0.49982858,cka
T4/test/9,T4,8,0.41392553,cka
T4/test/9,T4,9,0.32840657,cka
T4/test/9,T4,10,0.28687626,cka
T4/test/9,T4,11,0.27386236,cka
T4/test/10,T4,0,0.617044,cka
T4/test/10,T4,1,0.69519275,cka
T4/test/10,T4,2,0.7532222,cka
T4/test/10,T4,3,0.754806,cka
T4/test/10,T4,4,0.7027694,cka
T4/test/10,T4,5,0.66841507,cka
T4/test/10,T4,6,0.6443377,cka
T4/test/10,T4,7,0.66194105,cka
T4/test/10,T4,8,0.67358637,cka
T4/test/10,T4,9,0.6432579,cka
T4/test/10,T4,10,0.63539493,cka
T4/test/10,T4,11,0.8060162,cka
T4/test/11,T4,0,0.7898519,cka
T4/test/11,T4,1,0.8478728,cka
T4/test/11,T4,2,0.87121826,cka
T4/test/11,T4,3,0.84790725,cka
T4/test/11,T4,4,0.7948444,cka
T4/test/11,T4,5,0.6701572,cka
T4/test/11,T4,6,0.5763817,cka
T4/test/11,T4,7,0.49982858,cka
T4/test/11,T4,8,0.41392553,cka
T4/test/11,T4,9,0.32840657,cka
T4/test/11,T4,10,0.28687626,cka
T4/test/11,T4,11,0.27386236,cka
T4/test/12,T4,0,0.77104,cka
T4/test/12,T4,1,0.83028585,cka
T4/test/12,T4,2,0.8602211,cka
T4/test/12,T4,3,0.84446573,cka
T4/test/12,T4,4,0.7959521,cka
T4/test/12,T4,5,0.68376535,cka
T4/test/12,T4,6,0.6241521,cka
T4/test/12,T4,7,0.5820724,cka
T4/test/12,T4,8,0.5267471,cka
T4/test/12,T4,9,0.4723216,cka
T4/test/12,T4,10,0.43421298,cka
T4/test/12,T4,11,0.43907323,cka
T4/test/13,T4,0,0.6693754,cka
T4/test/13,T4,1,0.763253,cka
T4/test/13,T4,2,0.806834,cka
T4/test/13,T4,3,0.81478846,cka
T4/test/13,T4,4,0.8025305,cka
T4/test/13,T4,5,0.7272677,cka
T4/test/13,T4,6,0.6647027,cka
T4/test/13,T4,7,0.62306756,cka
T4/test/13,T4,8,0.5651102,cka
T4/test/13,T4,9,0.5120189,cka
T4/test/13,T4,10,0.49653152,cka
T4/test/13,T4,11,0.6335708,cka
T4/test/14,T4,0,0.77104,cka
T4/test/14,T4,1,0.83028585,cka
T4/test/14,T4,2,0.8602211,cka
T4/test/14,T4,3,0.84446573,cka
T4/test/14,T4,4,0.7959521,cka
T4/test/14,T4,5,0.68376535,cka
T4/test/14,T4,6,0.6241521,cka
T4/test/14,T4,7,0.5820724,cka
T4/test/14,T4,8,0.5267471,cka
T4/test/14,T4,9,0.4723216,cka
T4/test/14,T4,10,0.43421298,cka
T4/test/14,T4,11,0.43907323,cka
T4/test/15,T4,0,0.77104,cka
